DEAN_MARTIN,61,https://open.spotify.com/artist/49e4v89VmlDcFCMyDv9wQ9,1917-06-07
THE_RONETTES,211,https://open.spotify.com/artist/7CyeXFnOrfC1N6z4naIpgo?autoplay=true&v=A,1943-07-10
JOSE_FELICIANO,108,https://open.spotify.com/artist/7K78lVZ8XzkjfRSI7570FF?autoplay=true&v=A,1945-09-10
PERRY_COMO,183,https://open.spotify.com/artist/5v8jlSmAQfrkTjAlpUfWtu?autoplay=true&v=A,1912-05-18
JOHN_&_YOKO,105,https://open.spotify.com/artist/2s4tjL6W3qrblOe0raIzwJ?autoplay=true&v=A,1940-10-09
PAUL_McCARTNEY,182,https://open.spotify.com/artist/4STHEaNw4mPZ2tzheohgXB?autoplay=true&v=A,1942-06-19
BING_CROSBY,25,https://open.spotify.com/artist/6ZjFtWeHP9XN7FeKSUe80S?autoplay=true&v=A,1903-05-03
DARLENE_LOVE,58,https://open.spotify.com/artist/391oLRVmoTkumiN79HkTWu?autoplay=true&v=A,1941-07-26
MARK_RONSON,155,https://open.spotify.com/artist/3hv9jJF3adDNsBSIQDqcjp?autoplay=true&v=A,1975-09-04
ELLIE_GOULDING,77,https://open.spotify.com/artist/0X2BH1fck6amBIoJhDVmmJ?autoplay=true&v=A,1986-12-30
KATY_PERRY,113,https://open.spotify.com/artist/6jJ0s89eD6GaHleKKya26X?autoplay=true&v=A,1984-10-25
AVA_MAX,15,https://open.spotify.com/artist/4npEfmQ6YuiwW1GpUmaq3F?autoplay=true&v=A,1994-02-16
CALBOY,38,https://open.spotify.com/artist/0HkcYmcjrBR3SCw9Ld5VZk?autoplay=true&v=A,1999-04-03
A_BOOGIE_WIT_DA_HOODIE,7,https://open.spotify.com/artist/31W5EY0aAly4Qieq6OFu6I?autoplay=true&v=A,1995-12-06
SKI_MASK_THE_SLUMP_GOD,202,https://open.spotify.com/artist/2rhFzFmezpnW82MNqEKVry?autoplay=true&v=A,1996-04-18
